time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
0.000,0.652966,0.692308,0.602767,0.604676,0.000000
0.000,0.645339,0.694994,0.586627,0.602878,0.000000
0.000,0.646610,0.694750,0.586957,0.604317,0.000000
0.000,0.639831,0.697680,0.596838,0.601439,0.000000
0.000,0.630508,0.698168,0.593544,0.595683,0.000000
0.000,0.506780,0.698413,0.597497,0.601439,0.000000
0.000,0.474576,0.696215,0.598485,0.600719,0.000000
0.000,0.468644,0.692552,0.600791,0.590288,0.000000
0.000,0.525424,0.691819,0.605402,0.595683,0.000000
0.000,0.625424,0.687179,0.599802,0.591367,0.000000
0.000,0.480508,0.681563,0.595520,0.596403,0.000000
0.000,0.469915,0.677900,0.595520,0.588489,0.000000
0.000,0.542797,0.678144,0.591897,0.592806,0.000000
0.000,0.554237,0.681807,0.597497,0.591727,0.000000
0.000,0.561441,0.679365,0.603426,0.585612,0.000000
0.000,0.555508,0.677900,0.599473,0.588489,0.000000
0.000,0.546610,0.680098,0.603426,0.590647,0.000000
0.000,0.551695,0.676190,0.591897,0.588849,0.000000
0.000,0.513559,0.675214,0.596838,0.590647,0.000000
0.000,0.543220,0.680098,0.595191,0.594245,0.000000
0.000,0.537288,0.678144,0.599473,0.590288,0.000000
0.000,0.526271,0.676435,0.601449,0.602878,0.000000
0.000,0.529661,0.676190,0.605402,0.594964,0.000000
0.000,0.537288,0.680586,0.598485,0.594604,0.000000
0.000,0.538136,0.693529,0.603096,0.595683,0.000000
0.000,0.532203,0.677900,0.603096,0.595683,0.000000
0.000,0.546610,0.681563,0.601120,0.585971,0.000000
0.000,0.527119,0.677656,0.602437,0.594604,0.000000
0.000,0.531356,0.680098,0.602437,0.589928,0.000000
0.000,0.529661,0.677167,0.601449,0.593525,0.000000
0.000,0.536017,0.679853,0.596838,0.583094,0.000000
0.000,0.536017,0.685958,0.596179,0.588489,0.000000
0.000,0.529661,0.680586,0.597826,0.590647,0.000000
0.000,0.544492,0.681807,0.594862,0.589928,0.000000
0.000,0.537288,0.683761,0.594203,0.592806,0.000000
0.000,0.536017,0.683516,0.591568,0.592806,0.000000
0.000,0.538983,0.688400,0.592885,0.595683,0.000000
0.000,0.532627,0.684005,0.587615,0.592806,0.000000
0.000,0.535593,0.682784,0.586627,0.594964,0.000000
0.000,0.540678,0.681563,0.588603,0.597122,0.000000
0.000,0.538136,0.678388,0.586298,0.591367,0.000000
0.000,0.541525,0.678877,0.583992,0.592086,0.000000
0.000,0.544492,0.681074,0.586627,0.592806,0.000000
0.000,0.536441,0.683028,0.582675,0.595683,0.000000
0.000,0.534322,0.684493,0.581357,0.594245,0.000000
0.000,0.466525,0.686935,0.582016,0.585971,0.000000
0.000,0.529661,0.690354,0.582016,0.588489,0.000000
0.000,0.554237,0.685958,0.574769,0.607914,0.000000
0.000,0.600424,0.678144,0.575099,0.608273,0.000000
0.000,0.619492,0.678632,0.575428,0.579856,0.000000
0.000,0.596610,0.674237,0.577734,0.581295,0.000000
0.000,0.525424,0.670818,0.572793,0.580576,0.000000
0.000,0.655085,0.669353,0.576416,0.579137,0.000000
0.000,0.663136,0.667888,0.569170,0.575540,0.000000
0.000,0.676271,0.669841,0.575428,0.550000,0.000000
0.000,0.671186,0.673993,0.573452,0.548201,0.000000
0.000,0.670339,0.666911,0.569499,0.556115,0.000000
0.000,0.677966,0.669109,0.575428,0.549640,0.000000
0.000,0.671186,0.669597,0.572464,0.548201,0.000000
0.000,0.651695,0.670085,0.573123,0.547482,0.000000
0.000,0.646610,0.668376,0.569829,0.570504,0.000000
0.000,0.641525,0.669109,0.562253,0.546403,0.000000
0.000,0.561017,0.665201,0.567852,0.546043,0.000000
0.000,0.627966,0.669841,0.585310,0.548921,0.000000
0.000,0.615678,0.663004,0.588933,0.548561,0.000000
0.000,0.625424,0.670330,0.586298,0.548561,0.000000
0.000,0.661864,0.671062,0.586627,0.545324,0.000000
0.000,0.643220,0.670085,0.583992,0.549640,0.000000
0.000,0.645763,0.670085,0.585639,0.549640,0.000000
0.000,0.675000,0.670818,0.584980,0.612950,0.000000
0.000,0.672881,0.667399,0.581357,0.621583,0.000000
0.000,0.688559,0.668132,0.581686,0.588489,0.000000
0.000,0.681356,0.668620,0.584321,0.588849,0.000000
0.000,0.687288,0.668864,0.582675,0.587410,0.000000
