time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
0.000,1.000000,0.615614,0.909091,0.570664,0.000000
0.000,1.000000,0.623720,0.914141,0.592077,0.000000
0.000,1.000000,0.631399,0.930670,0.599572,0.000000
0.000,1.000000,0.629266,0.959596,0.610814,0.000000
0.000,1.000000,0.634386,0.931589,0.606531,0.000000
0.000,1.000000,0.637372,0.932507,0.619914,0.000000
0.000,1.000000,0.630546,0.942608,0.578158,0.000000
0.000,1.000000,0.625427,0.930670,0.593683,0.000000
0.000,1.000000,0.618601,0.932507,0.591006,0.000000
0.000,1.000000,0.617747,0.928375,0.598501,0.000000
0.000,1.000000,0.614334,0.931589,0.595289,0.000000
0.000,1.000000,0.617321,0.924702,0.592612,0.000000
0.000,1.000000,0.619027,0.916437,0.589400,0.000000
0.000,1.000000,0.616894,0.901745,0.593683,0.000000
0.000,1.000000,0.615188,0.878788,0.597430,0.000000
0.000,1.000000,0.610068,0.901286,0.611349,0.000000
0.000,1.000000,0.595137,0.899449,0.657923,0.000000
0.000,1.000000,0.597696,0.897153,0.628480,0.000000
0.000,1.000000,0.581911,0.895776,0.632762,0.000000
0.000,1.000000,0.587031,0.901745,0.638116,0.000000
0.000,1.000000,0.585324,0.890725,0.634368,0.000000
0.000,1.000000,0.582765,0.886134,0.630086,0.000000
0.000,1.000000,0.576792,0.898072,0.616702,0.000000
0.000,1.000000,0.576792,0.896235,0.625268,0.000000
0.000,1.000000,0.575512,0.887052,0.636510,0.000000
0.000,1.000000,0.671075,0.895776,0.720021,0.000000
0.000,1.000000,0.683447,0.953168,0.618844,0.000000
0.000,1.000000,0.797782,0.873737,0.777302,0.000000
0.000,0.894834,0.843003,1.000000,0.877944,1.000000
0.000,1.000000,0.752560,1.000000,0.835118,0.230412
0.000,1.000000,0.802048,1.000000,1.000000,0.982008
0.000,1.000000,0.916382,1.000000,1.000000,1.000000
0.000,1.000000,0.843003,0.985767,1.000000,1.000000
0.000,1.000000,0.752560,1.000000,1.000000,1.000000
0.000,1.000000,0.757679,0.929293,1.000000,0.950087
0.000,1.000000,0.689420,0.857668,1.000000,0.849100
0.000,1.000000,0.697952,0.998163,1.000000,0.910621
0.000,1.000000,0.671928,0.883838,1.000000,1.000000
0.000,1.000000,0.662969,0.770432,1.000000,0.936158
0.000,1.000000,0.569539,0.735537,1.000000,0.895531
0.000,1.000000,0.555461,0.870523,1.000000,0.794544
0.000,1.000000,0.587031,0.795225,1.000000,0.786419
0.000,1.000000,0.601536,0.788797,0.997859,0.765525
0.000,1.000000,0.608362,0.756198,0.972163,0.762623
0.000,1.000000,0.575939,0.770891,0.998394,0.765525
0.000,1.000000,0.547782,0.754821,1.000000,0.782356
0.000,1.000000,0.537969,0.803489,0.995182,0.805572
0.000,1.000000,0.553328,0.808999,1.000000,0.821822
0.000,1.000000,0.548635,0.819100,1.000000,0.803250
0.000,1.000000,0.581058,0.842516,0.994647,0.782937
0.000,1.000000,0.593003,0.843893,0.996788,0.792803
0.000,1.000000,0.580205,0.869605,0.997859,0.810795
0.000,1.000000,0.592150,0.849403,0.987687,0.802670
0.000,1.000000,0.605375,0.864555,0.970021,0.846779
0.000,1.000000,0.590017,0.868228,0.953426,0.869994
0.000,1.000000,0.598123,0.892562,0.926124,0.883923
0.000,1.000000,0.581911,0.874656,0.940043,0.322113
0.000,1.000000,0.580205,0.874656,0.929872,0.763784
0.000,1.000000,0.579352,0.854913,0.960385,0.794544
0.000,1.000000,0.581485,0.853076,0.982334,0.387115
0.000,1.000000,0.600256,0.827824,0.974839,0.758561
0.000,1.000000,0.595137,0.816804,0.976445,0.756239
0.000,1.000000,0.579352,0.853994,0.986081,0.751016
0.000,1.000000,0.566553,0.835629,0.987152,0.652931
0.000,1.000000,0.563140,0.825069,0.971092,0.398723
0.000,1.000000,0.563993,0.831956,0.985011,0.326175
0.000,1.000000,0.571246,0.822773,0.996788,0.208358
