time,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9
0.000,0.641727,0.673625,0.800276,0.638767,0.511964
0.000,0.638129,0.671169,0.789928,0.624449,0.513958
0.000,0.638849,0.673134,0.792687,0.632893,0.521934
0.000,0.633453,0.669695,0.796826,0.647577,0.513958
0.000,0.638489,0.674853,0.804760,0.644273,0.531406
0.000,0.620863,0.677800,0.809934,0.652717,0.509970
0.000,0.639209,0.671906,0.798206,0.627753,0.505484
0.000,0.651079,0.680992,0.796482,0.631057,0.506979
0.000,0.643525,0.677554,0.790617,0.622614,0.515952
0.000,0.649640,0.674116,0.791307,0.618943,0.508973
0.000,0.649640,0.674853,0.793377,0.627753,0.512961
0.000,0.656835,0.677800,0.798206,0.627019,0.511964
0.000,0.648921,0.679028,0.787168,0.629956,0.514955
0.000,0.642446,0.676817,0.780269,0.629956,0.513958
0.000,0.634532,0.680010,0.773025,0.584802,0.517448
0.000,0.640288,0.679028,0.769231,0.582966,0.520937
0.000,0.637410,0.681974,0.768541,0.578561,0.505982
0.000,0.634892,0.685904,0.762332,0.574523,0.513958
0.000,0.640647,0.671906,0.764057,0.587372,0.507976
0.000,0.646043,0.682466,0.772680,0.609398,0.525922
0.000,0.660072,0.680747,0.765436,0.615272,0.523928
0.000,0.659712,0.672642,0.771990,0.626285,0.531904
0.000,0.657554,0.690324,0.751983,0.591777,0.526919
0.000,0.682734,0.697692,0.757503,0.593979,0.523928
0.000,0.664748,0.696709,0.750604,0.603524,0.515454
0.000,0.661871,0.693762,0.752328,0.618576,0.521436
0.000,0.617626,0.694008,0.758192,0.627019,0.529910
0.000,0.606475,0.695727,0.750604,0.615272,0.515952
0.000,0.617266,0.697692,0.763712,0.614905,0.537388
0.000,0.628058,0.715864,0.794757,0.659325,0.584746
0.000,0.797842,0.976179,0.844084,0.787445,0.731805
0.000,0.998561,0.977161,0.860642,0.848018,0.811067
0.000,1.000000,0.893910,0.917213,0.853524,0.859920
0.000,1.000000,0.913802,0.864781,1.000000,0.822034
0.000,1.000000,1.000000,0.850638,0.964391,0.836491
0.000,1.000000,0.960707,0.791307,1.000000,0.826022
0.000,1.000000,0.937623,0.757503,1.000000,0.934197
0.000,1.000000,0.979617,0.711625,0.790749,0.829013
0.000,0.874460,0.887770,0.744050,0.748899,0.708873
0.000,1.000000,0.950884,0.747154,0.926946,0.702891
0.000,1.000000,0.865668,0.749224,0.881057,0.829013
0.000,1.000000,0.962426,0.787858,0.762482,0.753240
0.000,1.000000,0.848477,0.686444,0.716593,0.762213
0.000,0.788489,0.835216,0.669886,0.740455,0.722333
0.000,1.000000,0.828585,0.756813,0.732012,0.707876
0.000,0.965827,0.782662,0.689203,0.682819,0.730808
0.000,0.837770,0.783153,0.685064,0.674009,0.719840
0.000,0.778777,0.751473,0.671956,0.666667,0.647557
0.000,0.839209,0.821464,0.719558,0.669971,0.637089
0.000,0.882374,0.814587,0.685064,0.668869,0.635593
0.000,0.915468,0.796906,0.671956,0.706314,0.643569
0.000,0.843885,0.738703,0.695067,0.748164,0.665005
0.000,0.760432,0.708006,0.659193,0.842878,0.678465
0.000,0.930216,0.685413,0.692998,0.895742,0.684945
0.000,0.802518,0.682957,0.710590,0.878855,0.698405
0.000,0.807554,0.682957,0.658158,0.842878,0.672981
0.000,0.800000,0.687623,0.649189,0.830396,0.662512
0.000,0.779137,0.679764,0.640911,0.828928,0.665503
0.000,0.773381,0.680501,0.656088,0.832966,0.684447
0.000,0.771942,0.681974,0.649534,0.830029,0.669990
0.000,0.752878,0.688851,0.643670,0.784875,0.661017
0.000,0.756835,0.700639,0.644360,0.764317,0.664008
0.000,0.782734,0.714145,0.616764,0.756241,0.668993
0.000,0.807914,0.700639,0.607106,0.748532,0.665005
0.000,0.823741,0.712426,0.619524,0.747063,0.660518
0.000,0.805036,0.704077,0.601242,0.759545,0.653041
0.000,0.820504,0.706532,0.605726,0.748899,0.642572
0.000,0.771583,0.699165,0.598482,0.745595,0.648554
0.000,0.781295,0.696709,0.600897,0.744493,0.644566
0.000,0.888129,0.710216,0.618834,0.776799,0.650050
0.000,0.802158,0.731090,0.612280,0.739354,0.659521
0.000,0.790647,0.728389,0.622973,0.819750,0.680459
0.000,0.848561,0.724214,0.598482,0.823421,0.706381
0.000,0.725180,0.729617,0.602277,0.759178,0.684447
0.000,0.708633,0.721513,0.575371,0.798825,0.693420
0.000,0.711151,0.721758,0.562608,0.796990,0.690429
0.000,0.683813,0.719794,0.557434,0.811307,0.694915
0.000,0.724101,0.740914,0.565022,0.838840,0.729312
0.000,0.695683,0.737967,0.567782,0.850220,0.732303
0.000,0.676978,0.734528,0.609521,0.839207,0.713858
0.000,0.717986,0.732809,0.602967,0.825991,0.717846
0.000,0.746043,0.730845,0.589859,0.823789,0.710369
0.044,0.699640,0.732564,0.589859,0.828928,0.668993
0.094,0.697482,0.730599,0.582960,0.844347,0.650548
0.144,0.803597,0.728880,0.582270,0.842878,0.647059
0.194,0.794604,0.733301,0.562953,0.847283,0.661017
0.244,0.785971,0.727652,0.587789,0.857195,0.680957
0.294,0.740647,0.733055,0.579165,0.853524,0.649551
0.344,0.788849,0.731090,0.566402,0.873715,0.661515
0.394,0.784532,0.731090,0.558123,0.867107,0.654536
0.444,0.789928,0.739440,0.559503,0.872247,0.682453
0.494,0.789928,0.713900,0.560883,0.874449,0.686441
0.544,0.785612,0.720039,0.548810,0.882159,0.680957
0.594,0.782374,0.721513,0.542946,0.886931,0.671984
0.644,0.786331,0.728143,0.546050,0.889501,0.664506
0.694,0.774820,0.727161,0.548465,0.885463,0.677966
0.744,0.782014,0.733055,0.547775,0.886564,0.671486
0.794,0.790288,0.713163,0.547085,0.903084,0.673978
0.844,0.769065,0.721758,0.547085,0.906021,0.668495
0.894,0.755396,0.719794,0.541566,0.896843,0.660518
0.944,0.774460,0.719794,0.543291,0.938326,0.663509
0.994,0.772302,0.726424,0.546395,0.928047,0.674975
1.044,0.743165,0.731582,0.545016,0.932452,0.673480
1.094,0.783453,0.730845,0.560193,0.922540,0.693420
1.144,0.762590,0.730845,0.547085,0.903451,0.691426
1.194,0.548561,0.727652,0.540531,0.885830,0.686441
1.244,0.692446,0.727652,0.542256,0.879956,0.706381
1.294,0.743885,0.739440,0.539151,0.857930,0.701396
1.344,0.763309,0.733546,0.542946,0.890602,0.672981
1.394,0.776259,0.730599,0.547085,0.882893,0.674477
1.444,0.712230,0.729862,0.540186,0.879222,0.688435
1.494,0.736691,0.729862,0.539496,0.882893,0.686441
1.544,0.756835,0.729617,0.548465,0.864905,0.631605
1.594,0.697122,0.730599,0.546395,0.844714,0.624626
1.644,0.670863,0.728880,0.529838,0.848018,0.627617
1.694,0.626259,0.724214,0.528458,0.834802,0.611665
1.744,0.684892,0.724951,0.534667,0.840308,0.619641
1.794,0.736691,0.731090,0.529148,0.824523,0.624626
1.844,0.739209,0.734037,0.530528,0.803231,0.633101
1.894,0.735612,0.728143,0.525699,0.799927,0.624128
1.944,0.729856,0.731827,0.529148,0.788546,0.618644
1.994,0.754676,0.728143,0.540876,0.810573,0.627617
2.044,0.739568,0.729862,0.546395,0.795888,0.684447
2.094,0.722302,0.732564,0.556054,0.791116,0.687438
2.144,0.710791,0.736002,0.556744,0.785609,0.647557
2.194,0.700719,0.728880,0.559848,0.777900,0.697906
2.244,0.706475,0.729126,0.560883,0.788913,0.674477
2.294,0.683453,0.729862,0.545016,0.828194,0.603689
2.344,0.703957,0.728880,0.518110,0.808370,0.666500
2.394,0.700000,0.729371,0.519489,0.798825,0.633599
2.444,0.710072,0.733301,0.517765,0.795888,0.649053
2.494,0.656835,0.733055,0.516040,0.799927,0.646560
2.544,0.658993,0.732809,0.520179,0.828561,0.656530
2.594,0.564748,0.730108,0.496033,0.871880,0.666002
2.644,0.604317,0.733055,0.496378,0.828194,0.664506
2.694,0.637410,0.734037,0.500517,0.820117,0.662014
2.744,0.648561,0.733546,0.503967,0.832599,0.661017
2.794,0.653957,0.728143,0.493963,0.831498,0.648554
2.844,0.635252,0.732564,0.495343,0.837004,0.639581
2.894,0.634892,0.732073,0.496378,0.827460,0.642074
2.944,0.629496,0.728143,0.491894,0.832232,0.634596
2.994,0.722302,0.731336,0.492584,0.856094,0.643071
3.044,0.727338,0.736002,0.493618,0.828928,0.646560
